L01 EMG I - 肌電圖
檔案名:  G3-EMGR2-L01
星期五, 三月 23, 2018
08:34:35 下午
秒	EMG	EMG 積分
1.748	-0.00671387	0.00510864
1.75	0.00183105	0.00506592
1.752	0.00305176	0.0050415
1.754	-0.00732422	0.0050293
1.756	-0.00305176	0.00494385
1.758	-0.00488281	0.00493774
1.76	-0.00366211	0.00494995
1.762	-0.00366211	0.00477295
1.764	-0.000610352	0.00460815
1.766	0	0.00447998
1.768	0.00183105	0.00446777
1.77	0.00244141	0.00441895
1.772	-0.00244141	0.00429688
1.774	-0.00366211	0.00420532
1.776	-0.00732422	0.00420532
1.778	-0.00610352	0.0041687
1.78	-0.00244141	0.00414429
1.782	-0.00549316	0.00405884
1.784	-0.00793457	0.00397949
1.786	-0.00732422	0.0039978
1.788	-0.00854492	0.00404663
1.79	-0.0012207	0.00401611
1.792	-0.000610352	0.00386963
1.794	-0.00915527	0.00394287
1.796	-0.00976563	0.00402222
1.798	-0.00427246	0.00405273
1.8	-0.0195313	0.0041748
1.802	-0.0189209	0.00429077
1.804	-0.00793457	0.00424194
1.806	0.00366211	0.00422974
1.808	-0.0189209	0.00438232
1.81	-0.022583	0.00458984
1.812	-0.00610352	0.00462646
1.814	-0.00549316	0.00466919
1.816	-0.00427246	0.0046875
1.818	-0.00793457	0.00476685
1.82	-0.00854492	0.0046875
1.822	-0.00915527	0.00474854
1.824	-0.0177002	0.00491333
1.826	-0.00915527	0.00493774
1.828	-0.00854492	0.00494385
1.83	-0.0164795	0.00496216
1.832	-0.0164795	0.00510864
1.834	-0.0134277	0.0052124
1.836	-0.0140381	0.00534058
1.838	-0.0170898	0.00548096
1.84	-0.0128174	0.00559082
1.842	-0.00366211	0.00559692
1.844	-0.0134277	0.0057312
1.846	-0.0177002	0.00585327
1.848	-0.00976563	0.00591431
1.85	-0.00976563	0.00598755
1.852	-0.0146484	0.00611572
1.854	-0.0201416	0.00628052
1.856	-0.0189209	0.00643921
1.858	-0.0152588	0.0065918
1.86	-0.0213623	0.00678101
1.862	-0.0189209	0.0069519
1.864	-0.0158691	0.00709229
1.866	-0.0128174	0.00718994
1.868	-0.0115967	0.00725708
1.87	-0.0177002	0.00742798
1.872	-0.00427246	0.0074585
1.874	-0.00854492	0.00753784
1.876	-0.00671387	0.00759277
1.878	-0.00549316	0.00759277
1.88	-0.00488281	0.00757446
1.882	-0.00549316	0.00759277
1.884	-0.0109863	0.0076355
1.886	-0.0158691	0.00774536
1.888	-0.00610352	0.00780029
1.89	-0.00976563	0.00787964
1.892	-0.0170898	0.00804443
1.894	-0.0183105	0.00820313
1.896	-0.0140381	0.0083252
1.898	-0.0170898	0.00840454
1.9	-0.00183105	0.00838013
1.902	-0.00732422	0.00844116
1.904	-0.00854492	0.00846558
1.906	-0.0164795	0.00859985
1.908	-0.00549316	0.00855103
1.91	-0.00366211	0.00858765
1.912	-0.00915527	0.0086792
1.914	-0.0115967	0.00878296
1.916	-0.00793457	0.00876465
1.918	-0.00671387	0.00876465
1.92	-0.00305176	0.00877686
1.922	-0.00366211	0.00875854
1.924	-0.00793457	0.00877686
1.926	0.00549316	0.00878906
1.928	0.00427246	0.00878296
1.93	0.000610352	0.00876465
1.932	-0.00854492	0.00879517
1.934	-0.00793457	0.00887451
1.936	0.00610352	0.00892944
1.938	-0.00366211	0.00888672
1.94	-0.00793457	0.00895996
1.942	-0.00732422	0.00897827
1.944	-0.00427246	0.00894165
1.946	-0.00305176	0.00892944
1.948	-0.00610352	0.00892334
1.95	-0.00915527	0.00899658
1.952	-0.00183105	0.00898438
1.954	-0.000610352	0.00891724
1.956	-0.0177002	0.00906372
1.958	-0.00976563	0.00911255
1.96	-0.00366211	0.00911255
1.962	-0.00549316	0.00913086
1.964	-0.00793457	0.0092041
1.966	-0.00488281	0.00925293
1.968	-0.00488281	0.00928345
1.97	-0.00915527	0.00935059
1.972	-0.00671387	0.00939331
1.974	-0.00305176	0.00938721
1.976	-0.00488281	0.00936279
1.978	-0.00732422	0.009375
1.98	-0.00793457	0.00942993
1.982	-0.00976563	0.00947266
1.984	-0.00915527	0.00948486
1.986	-0.0109863	0.00952148
1.988	-0.012207	0.00955811
1.99	-0.00976563	0.00964355
1.992	-0.010376	0.00974121
1.994	-0.0115967	0.00976563
1.996	-0.0146484	0.00981445
1.998	-0.0152588	0.00992432
2	-0.00854492	0.00981445
2.002	-0.010376	0.009729
2.004	-0.0152588	0.00980225
2.006	-0.0128174	0.0098938
2.008	-0.0128174	0.00983276
2.01	-0.010376	0.00971069
2.012	-0.00915527	0.00974121
2.014	-0.0140381	0.00982666
2.016	-0.00915527	0.00987549
2.018	-0.00976563	0.0098938
2.02	-0.0152588	0.00996094
2.022	-0.00366211	0.00990601
2.024	-0.00488281	0.00977783
2.026	-0.00305176	0.0097168
2.028	0.00427246	0.00967407
2.03	-0.00732422	0.00958252
2.032	-0.0128174	0.0095459
2.034	0.00305176	0.00944214
2.036	-0.00305176	0.00933228
2.038	-0.00793457	0.00924072
2.04	-0.0109863	0.00922241
2.042	-0.00915527	0.00927734
2.044	-0.0134277	0.00927734
2.046	-0.0115967	0.00921631
2.048	-0.012207	0.00924072
2.05	-0.012207	0.00926514
2.052	-0.0146484	0.00926514
2.054	-0.022583	0.00928955
2.056	-0.00610352	0.00916138
2.058	-0.0195313	0.0092041
2.06	-0.0292969	0.00928345
2.062	-0.0164795	0.00925903
2.064	-0.0158691	0.00925903
2.066	-0.0164795	0.00929565
2.068	-0.0170898	0.00935059
2.07	-0.0195313	0.0093689
2.072	-0.012207	0.00944824
2.074	-0.00793457	0.00944214
2.076	-0.00366211	0.00941162
2.078	-0.00732422	0.00942993
2.08	-0.0109863	0.00949097
2.082	-0.00549316	0.00949097
2.084	-0.0146484	0.00952759
2.086	-0.0164795	0.00953369
2.088	-0.00854492	0.00955811
2.09	-0.0213623	0.00967407
2.092	-0.0231934	0.00973511
2.094	-0.0177002	0.009729
2.096	-0.0195313	0.00978394
2.098	-0.0170898	0.00978394
2.1	-0.0146484	0.00991211
2.102	-0.0170898	0.0100098
2.104	-0.0170898	0.0100952
2.106	-0.0170898	0.0101013
2.108	-0.0219727	0.0102661
2.11	-0.0170898	0.0104004
2.112	-0.0158691	0.0104675
2.114	-0.0177002	0.0105286
2.116	-0.0140381	0.0105896
2.118	-0.0177002	0.0106995
2.12	-0.0152588	0.0108215
2.122	-0.0152588	0.0109375
2.124	-0.0152588	0.0110107
2.126	-0.0134277	0.0110901
2.128	-0.0195313	0.0112427
2.13	-0.0146484	0.0113831
2.132	-0.0146484	0.0114441
2.134	-0.0158691	0.0115234
2.136	-0.0128174	0.0115906
2.138	-0.010376	0.0116577
2.14	-0.010376	0.0116821
2.142	-0.0109863	0.0117188
2.144	-0.00915527	0.0117676
2.146	-0.00915527	0.0118286
2.148	-0.0115967	0.0118835
2.15	-0.012207	0.0119141
2.152	-0.0109863	0.0120056
2.154	-0.010376	0.0121033
2.156	-0.010376	0.01203
2.158	-0.0146484	0.0120789
2.16	-0.0170898	0.0122131
2.162	-0.010376	0.012262
2.164	-0.0170898	0.0123535
2.166	-0.0140381	0.0124451
2.168	0.0012207	0.0124084
2.17	-0.00671387	0.012384
2.172	-0.00671387	0.012384
2.174	-0.00244141	0.0123779
2.176	0.00183105	0.0123474
2.178	0.00488281	0.012323
2.18	0.00732422	0.0123169
2.182	0.000610352	0.0122253
2.184	0.00488281	0.0121826
2.186	0.00244141	0.0120972
2.188	-0.00915527	0.0120667
2.19	-0.00305176	0.0119995
2.192	-0.00183105	0.0119141
2.194	-0.00671387	0.0118652
2.196	-0.0183105	0.0119019
2.198	-0.00610352	0.0118103
2.2	-0.0146484	0.0118713
2.202	-0.0152588	0.0119202
2.204	-0.0158691	0.0119263
2.206	-0.0140381	0.0119385
2.208	-0.0140381	0.0119507
2.21	-0.0158691	0.0120056
2.212	-0.0158691	0.0120728
2.214	-0.0164795	0.0120972
2.216	-0.0183105	0.0121887
2.218	-0.0146484	0.0122375
2.22	-0.0152588	0.0122375
2.222	-0.0152588	0.0123535
2.224	-0.0158691	0.0124634
2.226	-0.012207	0.0125549
2.228	-0.00549316	0.0125671
2.23	-0.0158691	0.0126526
2.232	-0.0238037	0.0127625
2.234	-0.0158691	0.0128906
2.236	-0.00976563	0.0129578
2.238	-0.010376	0.0129822
2.24	-0.0183105	0.0130554
2.242	-0.0183105	0.013147
2.244	-0.0146484	0.0131592
2.246	-0.012207	0.0131653
2.248	-0.0140381	0.0131836
2.25	-0.0128174	0.0131897
2.252	-0.0109863	0.0131531
2.254	-0.012207	0.0130493
2.256	-0.0152588	0.0131409
2.258	-0.0128174	0.0130737
2.26	-0.0115967	0.0128967
2.262	-0.0134277	0.0128662
2.264	-0.0146484	0.012854
2.266	-0.00793457	0.0127686
2.268	-0.0109863	0.0127075
2.27	-0.00854492	0.0125977
2.272	-0.00976563	0.0125732
2.274	-0.0201416	0.0126953
2.276	-0.010376	0.0127625
2.278	-0.00549316	0.0127441
2.28	-0.012207	0.0127563
2.282	-0.0140381	0.0128418
2.284	-0.010376	0.0127991
2.286	-0.010376	0.012738
2.288	-0.010376	0.0127563
2.29	-0.010376	0.0126465
2.292	-0.00854492	0.0125
2.294	-0.0109863	0.0124329
2.296	-0.0109863	0.0123474
2.298	-0.0109863	0.0122864
2.3	-0.012207	0.012262
2.302	-0.0134277	0.0122253
2.304	-0.022583	0.0122803
2.306	-0.0164795	0.0122742
2.308	-0.0170898	0.0122253
2.31	-0.0177002	0.0122314
2.312	-0.0170898	0.0122437
2.314	-0.0146484	0.0122131
2.316	-0.012207	0.0121948
2.318	-0.0109863	0.0121277
2.32	-0.00793457	0.0120544
2.322	-0.00244141	0.0119263
2.324	-0.00427246	0.0118164
2.326	-0.00610352	0.0117432
2.328	-0.00183105	0.0115662
2.33	-0.00549316	0.0114746
2.332	-0.00610352	0.0113892
2.334	-0.00549316	0.0112854
2.336	-0.00610352	0.0112183
2.338	-0.00671387	0.0111816
2.34	-0.00610352	0.0111389
2.342	-0.00976563	0.0111267
2.344	-0.00671387	0.0111023
2.346	-0.00183105	0.0110291
2.348	-0.00915527	0.0110046
2.35	-0.00915527	0.0109741
2.352	-0.0164795	0.0110291
2.354	-0.00549316	0.0109802
2.356	-0.00366211	0.0109131
2.358	-0.0146484	0.0109131
2.36	-0.0128174	0.0108704
2.362	-0.012207	0.0108887
2.364	-0.00793457	0.0107971
2.366	-0.00305176	0.0106873
2.368	0.0012207	0.0106873
2.37	-0.0134277	0.0107544
2.372	-0.00732422	0.0107605
2.374	-0.00488281	0.0107849
2.376	-0.00488281	0.0108154
2.378	-0.00915527	0.0108582
2.38	-0.012207	0.010907
2.382	-0.0177002	0.0110779
2.384	-0.012207	0.0111511
2.386	-0.0115967	0.0112427
2.388	-0.0177002	0.0113281
2.39	-0.0146484	0.0114441
2.392	-0.00976563	0.0115234
2.394	-0.0109863	0.0115662
2.396	-0.0152588	0.0115356
2.398	-0.00976563	0.0115723
2.4	-0.00976563	0.0115234
2.402	-0.010376	0.0114746
2.404	-0.0158691	0.0114746
2.406	-0.00915527	0.0114258
2.408	-0.00671387	0.0113525
2.41	-0.0140381	0.0113342
2.412	-0.0183105	0.0113586
2.414	-0.0109863	0.0113037
2.416	-0.0146484	0.0112671
2.418	-0.0140381	0.011261
2.42	-0.0146484	0.0112549
2.422	-0.00915527	0.0111938
2.424	-0.0238037	0.0112732
2.426	-0.0152588	0.0113037
2.428	-0.0158691	0.0114075
2.43	-0.0170898	0.0114197
2.432	-0.020752	0.0113892
2.434	-0.0183105	0.0114136
2.436	-0.0177002	0.0114929
2.438	-0.0177002	0.0115662
2.44	-0.0164795	0.0115479
2.442	-0.00915527	0.0114563
2.444	-0.0158691	0.0114685
2.446	-0.0177002	0.0115234
2.448	-0.00183105	0.0114014
2.45	-0.00427246	0.0113159
2.452	-0.00793457	0.0112854
2.454	-0.00488281	0.0112122
2.456	0.00244141	0.011084
2.458	-0.00671387	0.0110229
2.46	0.00183105	0.0109253
2.462	0.00183105	0.0108093
2.464	-0.0170898	0.0108337
2.466	-0.0189209	0.0109436
2.468	-0.0115967	0.0109497
2.47	-0.022583	0.0110901
2.472	-0.0274658	0.0112671
2.474	-0.0286865	0.0113525
2.476	-0.0256348	0.0115051
2.478	-0.0231934	0.0116821
2.48	-0.0213623	0.0117737
2.482	-0.0189209	0.0118225
2.484	-0.020752	0.0119263
2.486	-0.0201416	0.0120239
2.488	-0.0128174	0.0120483
2.49	-0.0152588	0.0120972
2.492	-0.0213623	0.0122253
2.494	-0.0183105	0.0122986
2.496	-0.0170898	0.0123596
2.498	-0.0201416	0.0124512
2.5	-0.0177002	0.0125061
2.502	-0.00549316	0.0124268
2.504	-0.0128174	0.0123291
2.506	-0.0140381	0.0123047
2.508	-0.012207	0.0122559
2.51	-0.0109863	0.0121887
2.512	-0.00976563	0.0121155
2.514	-0.012207	0.0120911
2.516	-0.00976563	0.0120667
2.518	-0.0140381	0.0120972
2.52	-0.0189209	0.012207
2.522	-0.0177002	0.0123596
2.524	-0.0183105	0.0125
2.526	-0.0158691	0.0125977
2.528	-0.0170898	0.0127502
2.53	-0.0195313	0.0128906
2.532	-0.00732422	0.0129028
2.534	-0.0146484	0.0129944
2.536	-0.0146484	0.0130798
2.538	-0.00732422	0.0130859
2.54	-0.00488281	0.0130737
2.542	-0.00610352	0.0130371
2.544	-0.00793457	0.0130493
2.546	-0.00610352	0.013092
2.548	-0.0115967	0.0131165
2.55	-0.0109863	0.0131348
2.552	-0.00854492	0.0130554
2.554	-0.00915527	0.013092
2.556	-0.00732422	0.0131287
2.558	-0.0280762	0.0132629
2.56	-0.0195313	0.0133301
2.562	-0.00610352	0.013269
2.564	-0.0183105	0.0133728
2.566	-0.0231934	0.0135742
2.568	-0.0183105	0.0137451
2.57	-0.0195313	0.0138062
2.572	-0.0170898	0.0139038
2.574	-0.012207	0.0139771
2.576	-0.0152588	0.0140808
2.578	-0.00488281	0.0140381
2.58	-0.0170898	0.0140869
2.582	-0.0201416	0.0141113
2.584	-0.020752	0.0141968
2.586	-0.0195313	0.0142761
2.588	-0.0219727	0.0143188
2.59	-0.0292969	0.0144653
2.592	-0.0286865	0.0146545
2.594	-0.0274658	0.0148193
2.596	-0.022583	0.0148926
2.598	-0.0238037	0.015033
2.6	-0.0189209	0.0151245
2.602	-0.0177002	0.0151978
2.604	-0.0219727	0.0152588
2.606	-0.0170898	0.0153381
2.608	-0.0152588	0.0154236
2.61	-0.0152588	0.0154358
2.612	-0.0189209	0.0154419
2.614	-0.0134277	0.0154663
2.616	-0.0128174	0.015448
2.618	-0.0109863	0.0154175
2.62	-0.0134277	0.0154053
2.622	-0.00976563	0.0154114
2.624	-0.00915527	0.0152649
2.626	-0.012207	0.0152344
2.628	-0.0128174	0.0152039
2.63	-0.0115967	0.0151489
2.632	-0.012207	0.0150635
2.634	-0.0164795	0.0150452
2.636	-0.0164795	0.015033
2.638	-0.00976563	0.0149536
2.64	-0.00671387	0.014856
2.642	-0.0115967	0.0148804
2.644	-0.00732422	0.0147949
2.646	-0.00610352	0.014679
2.648	0.0177002	0.0148376
2.65	0.00549316	0.0148499
2.652	-0.0341797	0.0151123
2.654	0.0146484	0.01521
2.656	0.0183105	0.0153687
2.658	0.00976563	0.0153992
2.66	-0.0177002	0.0155579
2.662	-0.0201416	0.015741
2.664	-0.00854492	0.0156555
2.666	-0.0012207	0.0154785
2.668	-0.012207	0.0154846
2.67	0.0109863	0.0153687
2.672	-0.00793457	0.0151733
2.674	-0.0317383	0.0152039
2.676	-0.0372314	0.0153198
2.678	-0.0115967	0.0152039
2.68	-0.00427246	0.015033
2.682	-0.0256348	0.0151001
2.684	-0.0402832	0.0152954
2.686	-0.0439453	0.0155334
2.688	-0.0292969	0.0156982
2.69	-0.020752	0.0157532
2.692	-0.0213623	0.0157532
2.694	-0.022583	0.0157959
2.696	-0.022583	0.0158508
2.698	-0.0213623	0.015863
2.7	-0.0146484	0.0158325
2.702	-0.0231934	0.0160095
2.704	-0.0170898	0.0160522
2.706	-0.0213623	0.0161255
2.708	-0.00549316	0.0160583
2.71	0.020752	0.016156
2.712	0.00549316	0.0161133
2.714	0.00488281	0.01604
2.716	0.000610352	0.0159485
2.718	0.0201416	0.0160095
2.72	0.0280762	0.0161011
2.722	0.00244141	0.0159485
2.724	-0.0146484	0.0159119
2.726	-0.0012207	0.0157654
2.728	-0.00915527	0.015686
2.73	-0.0213623	0.0157043
2.732	-0.0152588	0.0157837
2.734	-0.0335693	0.0159729
2.736	-0.00854492	0.0159119
2.738	0.00366211	0.0158752
2.74	-0.012207	0.0159485
2.742	-0.010376	0.0159912
2.744	-0.00854492	0.0159973
2.746	-0.0494385	0.0164307
2.748	0.00305176	0.0163452
2.75	-0.000610352	0.0162415
2.752	-0.0134277	0.0162903
2.754	-0.0390625	0.0165894
2.756	-0.0219727	0.0167358
2.758	-0.0317383	0.0167725
2.76	-0.010376	0.0166809
2.762	-0.0115967	0.0167358
2.764	-0.0170898	0.0167236
2.766	-0.0201416	0.0166931
2.768	-0.00305176	0.0165405
2.77	-0.020752	0.0165527
2.772	-0.0012207	0.016394
2.774	-0.010376	0.0163757
2.776	-0.00244141	0.0162476
2.778	0.00671387	0.0162659
2.78	-0.00244141	0.0161194
2.782	-0.0012207	0.0159302
2.784	0.00183105	0.015741
2.786	0	0.0155457
2.788	0.000610352	0.015332
2.79	0.0164795	0.0152039
2.792	-0.00854492	0.0150024
2.794	-0.012207	0.0148499
2.796	-0.0189209	0.0148132
2.798	-0.0213623	0.0147888
2.8	-0.020752	0.0148071
2.802	-0.0305176	0.0149353
2.804	-0.0402832	0.0151184
2.806	-0.0457764	0.0154053
2.808	-0.0231934	0.0154846
2.81	-0.0335693	0.0156677
2.812	-0.0311279	0.0157898
2.814	-0.0311279	0.0159668
2.816	-0.00549316	0.0158936
2.818	0.00610352	0.0158447
2.82	-0.020752	0.015918
2.822	-0.0134277	0.0159546
2.824	-0.00244141	0.0158875
2.826	0.0152588	0.015918
2.828	-0.0012207	0.015802
2.83	0.0170898	0.0158569
2.832	0.0170898	0.0159058
2.834	-0.0128174	0.0158691
2.836	-0.00976563	0.015802
2.838	-0.00915527	0.0157959
2.84	-0.00854492	0.0158142
2.842	-0.00549316	0.0157532
2.844	-0.012207	0.015802
2.846	-0.0384521	0.0161255
2.848	-0.0146484	0.016095
2.85	-0.0140381	0.0161804
2.852	0.00427246	0.0158813
2.854	0.0250244	0.0159851
2.856	-0.0500488	0.0163025
2.858	-0.00915527	0.0162964
2.86	0.0177002	0.0162964
2.862	0.0012207	0.0161072
2.864	0.0128174	0.0161499
2.866	-0.0012207	0.0161499
2.868	-0.0250244	0.0162781
2.87	-0.0860596	0.0170288
2.872	0.00671387	0.0170166
2.874	0.0256348	0.0169556
2.876	-0.0421143	0.0170044
2.878	-0.0372314	0.0172607
2.88	-0.00976563	0.0173157
2.882	0.0012207	0.0170715
2.884	0.00305176	0.0166992
2.886	0.00305176	0.0162903
2.888	0.0195313	0.0161926
2.89	0.00610352	0.0160461
2.892	-0.00610352	0.0158936
2.894	-0.0012207	0.0156799
2.896	-0.0372314	0.0158264
2.898	0.0195313	0.0158081
2.9	0.0488281	0.0161499
2.902	0.0219727	0.0161377
2.904	-0.0292969	0.0162598
2.906	-0.0164795	0.0162109
2.908	0.00732422	0.0162292
2.91	-0.0152588	0.0161743
2.912	-0.0238037	0.0163574
2.914	-0.0366211	0.0166748
2.916	-0.0628662	0.0172974
2.918	-0.03479	0.0174438
2.92	0.010376	0.0172668
2.922	0.0476074	0.0177185
2.924	0.00976563	0.0176697
2.926	0.0134277	0.0177917
2.928	0.0378418	0.0180786
2.93	0.020752	0.0180725
2.932	-0.0109863	0.0180298
2.934	-0.0201416	0.0178955
2.936	-0.00549316	0.017865
2.938	-0.057373	0.0184021
2.94	-0.0366211	0.0186462
2.942	-0.0250244	0.0187927
2.944	-0.0274658	0.0189819
2.946	0.00976563	0.0185852
2.948	-0.0341797	0.0188965
2.95	-0.00427246	0.0189331
2.952	0.0164795	0.0189636
2.954	-0.000610352	0.0185791
2.956	-0.0360107	0.0187195
2.958	-0.0274658	0.0186768
2.96	-0.012207	0.0186951
2.962	0.0128174	0.0187073
2.964	0.00244141	0.0185608
2.966	0.00183105	0.0183777
2.968	-0.0177002	0.0185242
2.97	-0.0238037	0.0185547
2.972	0.00793457	0.0186218
2.974	-0.022583	0.0187439
2.976	-0.00305176	0.01875
2.978	-0.00427246	0.0187256
2.98	-0.0158691	0.0188599
2.982	0.00183105	0.018866
2.984	0.0012207	0.0188599
2.986	0.0360107	0.01922
2.988	0.0708008	0.0199219
2.99	0.0939941	0.020697
2.992	-0.00671387	0.0206787
2.994	-0.022583	0.0207825
2.996	0.055542	0.0211487
2.998	0.0109863	0.0210449
3	-0.00244141	0.0208618
3.002	-0.00610352	0.0206177
3.004	-0.0317383	0.0205322
3.006	-0.043335	0.0205078
3.008	-0.0372314	0.0206482
3.01	-0.020752	0.02052
3.012	0.00671387	0.0202759
3.014	-0.00671387	0.0200317
3.016	-0.0366211	0.020343
3.018	-0.00427246	0.0203247
3.02	0.0354004	0.0204712
3.022	-0.00488281	0.0203857
3.024	0.0115967	0.0204773
3.026	-0.0292969	0.0206177
3.028	0.00427246	0.0206482
3.03	0.0421143	0.0208984
3.032	-0.0616455	0.021344
3.034	-0.022583	0.0214417
3.036	0.0115967	0.02146
3.038	0.0421143	0.0217896
3.04	0.0317383	0.0220215
3.042	0.057373	0.0225403
3.044	0.0323486	0.0227417
3.046	-0.0927734	0.0232849
3.048	-0.0726318	0.0238647
3.05	0.0537109	0.0242615
3.052	-0.067749	0.0248962
3.054	-0.103149	0.0256775
3.056	-0.0817871	0.0259949
3.058	-0.0463867	0.0263672
3.06	0.0146484	0.0263367
3.062	-0.0439453	0.0267639
3.064	0.00427246	0.0266785
3.066	0.0183105	0.0268494
3.068	-0.00732422	0.0266724
3.07	-0.0012207	0.025824
3.072	-0.0128174	0.025885
3.074	-0.0189209	0.0258179
3.076	-0.00305176	0.0254272
3.078	0.00976563	0.0251526
3.08	-0.0274658	0.0253296
3.082	-0.0115967	0.0254333
3.084	0.0286865	0.0256897
3.086	-0.0292969	0.0259521
3.088	0.0012207	0.025769
3.09	-0.00366211	0.0257446
3.092	-0.0488281	0.0261719
3.094	-0.0354004	0.0265137
3.096	-0.0500488	0.0266418
3.098	0.0134277	0.0265808
3.1	-0.00244141	0.0261169
3.102	-0.0421143	0.0263184
3.104	0.00610352	0.0260864
3.106	0.0219727	0.0261414
3.108	0	0.0260681
3.11	0.00244141	0.0259399
3.112	-0.0189209	0.0258911
3.114	0.0213623	0.0257385
3.116	-0.00793457	0.0251892
3.118	-0.0201416	0.0250427
3.12	-0.0335693	0.0252747
3.122	-0.0317383	0.025116
3.124	0.00305176	0.0250488
3.126	-0.000610352	0.0249207
3.128	-0.0720215	0.0252625
3.13	-0.0134277	0.0251892
3.132	0.00976563	0.025177
3.134	-0.0140381	0.025116
3.136	-0.0372314	0.0254333
3.138	-0.00976563	0.0249573
3.14	-0.0238037	0.0248291
3.142	-0.0299072	0.0248779
3.144	0.00366211	0.0246399
3.146	-0.0256348	0.0247986
3.148	-0.0292969	0.0247498
3.15	-0.0158691	0.0248657
3.152	-0.0219727	0.0249207
3.154	-0.0134277	0.0250488
3.156	-0.022583	0.0249146
3.158	-0.022583	0.0248657
3.16	-0.0396729	0.0251404
3.162	-0.0134277	0.0251465
3.164	-0.0109863	0.0252319
3.166	-0.0109863	0.0253235
3.168	-0.0238037	0.0253845
3.17	-0.0183105	0.0253296
3.172	0.0341797	0.025592
3.174	0.0183105	0.0255493
3.176	-0.0494385	0.0260132
3.178	0.022583	0.0261963
3.18	0.0512695	0.0265503
3.182	-0.057373	0.0271057
3.184	-0.020752	0.027301
3.186	-0.0360107	0.027301
3.188	-0.0531006	0.027124
3.19	-0.0354004	0.0265381
3.192	-0.0396729	0.0268677
3.194	-0.0305176	0.026947
3.196	0.0012207	0.0264038
3.198	-0.00793457	0.0263733
3.2	0.0158691	0.0265076
3.202	-0.0189209	0.0266357
3.204	-0.00549316	0.0263733
3.206	-0.0323486	0.0262634
3.208	0.0262451	0.0261536
3.21	-0.043335	0.0263794
3.212	-0.032959	0.0266418
3.214	-0.0213623	0.0267883
3.216	-0.0268555	0.0266907
3.218	-0.0378418	0.0270264
3.22	0.0183105	0.0268555
3.222	0.0695801	0.0275024
3.224	0.0646973	0.0280334
3.226	-0.0604248	0.0283447
3.228	-0.010376	0.0284058
3.23	0.0360107	0.0283447
3.232	0	0.0277283
3.234	-0.0482178	0.0279846
3.236	-0.0579834	0.0284485
3.238	-0.0683594	0.0287109
3.24	-0.065918	0.0290527
3.242	-0.0634766	0.0291138
